Sentiment;TweetID;TweetText
positive;2685340;Working! Love this job ~http 
positive;2486873;i love kim kardashian an paris hilton they should become bestfriends an make their own show. id watch it everyday #whitegirl
negative;2730847;SOOOO sick of being sick :( :( :( :( I don't think that there's any amount of sad faces to convey my frustration/depression from being sick.
positive;2252912;I want Nike MAG shoes so I can be as cool as Marty McFly. :D Maybe some of those Portal 2 socks too.
negative;479948;Stupidly took a nap this afternoon...It's going to be another long night :P
negative;1258422;"At the shop; shitting bricks... fuck fuck fuck!"
negative;790823;lol im startin to think my phone is disconnected lol no text backs no calls WTF is goin on here
positive;2539890;"“@nickyrudd01: Thank you for your help today! I'm giving you an early #ff @user :O)” Thnx for that; happy to assist!"
positive;2310860;"Had a great 2 days at Microsoft Techdays 2011;London. Attended Cloud computing & Building great rich client App....."
positive;3561908;First run in Nike Free sneaks...not bad
positive;3562149;This new Nintendo system has some lofty goals! #E3onG4
positive;2199222;Looks like it will be a night with the Spidey - my awesome bass player. Gonna brainstorm on ideas the Busted Music Video! OH YEAH!
negative;518215;feeling really down today
positive;3200238;The nintendo 3DS eShop us out soon! Yayayayayayyay ... Almost E3 time too!
positive;429767;Another great day of watching our Wildcats compete with their AAU teams. Hit up the Hoosier Shootout and Adidas Invite. Great job guys!!
negative;1919240;Doesnt help that I have a hot laptop sitting ...on my lap #fail
positive;2098845;Sleep with a smile on my face :)
positive;2515511;Happy that Snell came by the office for a visit. xo
positive;589817;I found out today that @user has a nintendo 64 and it made me really excited :)
negative;2724432;full of snot...where has all this mucus come from?!?!? Seriously this can't be normal
positive;681282;"Here's a great look into @user's ""Music in Print"" photo exhibit; ft. shots from the last decade of Bluesfest! ~http "
negative;1360735;just lost #thegame. Thanks @user ~http 
positive;2668803;voted more than 100 times for both @user and @user! can't wait for 7 mins!:)
positive;2287180;I love watching him kick ass!
negative;801136;Fuckin w this ol weak ass fin aid....
positive;34857;Gotta admit I like hangin wit cuz!!
negative;1863942;im sick of you and your sweet talking.. =.=
positive;2784311;"Dads wedding today at the hilton house hotel can't wait ;) &lt;3"
positive;2085543;The energy here is intense!!!! Let's do this #riders !!!!!! #cfl #DestroySwaggerville
positive;985950;"Silent Library; you make me laugh and feel smart."
positive;515617;Time to have my twenty-first girl get courted by some thirteenth century Highlanders... Damn. I love writing.
positive;2245121;Haaha omg im wachin ridiculousness this shit is hella funny
negative;1313692;last week of school...im so tired.
negative;722200;What is wrong with my Etsy shop.  Can't get in there.
positive;824784;"Happy 3rd Birthday to my darling little sister; Samantha &lt;33"
negative;32704;"Paris Hilton got 1 million dollars to party in Cannes?? This is sick; hello LONDON are you there?"
negative;1864052;This would be why I'm moving. I can't even look or talk to you anymore. I cannot stand you...
negative;2689463;why on earth did they make this movie? never watch legally blondes. it is so dumb.
positive;763436;MICROSOFT WINS FOR HAVING ICE T AT THE CONFERENCE.  ALL IS FORGIVEN.
positive;1304275;"I'm going to sleep so good tonight! Nightttttt&lt;3"
negative;543000;Went to gamestop and the employee there tells me they received posters from b members about another sony hack? Really? So stupid dumb kids
positive;2913458;God I love fashion... I was definitely Coco Chanel in a previous life. I got Gucci taste on a Baby Phat budget.
negative;1527152;"WTF was that; bella would never leave edward like that#fuckyousummit"
positive;1815361;I want to wish Samuel Antonio Lucas a very happy 14th birthday! :)
negative;2650802;If you are 60 please don't rock you collar up and spike your hair... Not the best look...
negative;414314;"Whelp; to continue on my rant of how Nintendo sucks; they just told us that all 3DS systems will be going to big box retailers. No indies."
positive;2442536;Tears tears tears tears tears and even more tears...Im so HAPPY! Latonya
negative;480322;I hate the new Microsoft word...
negative;1482782;"So glad Sony chose FedEx for my return shipping instead of UPS. Now; instead of an 8 minute trip; I get to make an hour and a half trip."
negative;1312154;the last place i want to be right now when i feel like shit is theatre class.. #IWantMyBed
negative;2011824;Feeling lower than low. Why can i never keep a relationship past 3 months?
negative;298257;Perez hilton is fucking annoying. Shut up. We all know your gay. Stop siding with girls. Jesus Christ
positive;227520;Can't wait to show again this week!!
positive;2251199;#greatestgadgets My Samsung netbook for it's battery life and my pifco headlamp for it's brilliance.
negative;1849087;“@BayliDonaldson: Disappointed in the Nike outlet still...”
positive;2553846;lmao how did it go from Jedward spamming Aaron to him waiting for them to call him?! Jedward fans are amazing!
positive;2627275;Am at the VIP Microsoft party with @user in cologne. Xbox kinect is amazing!    ~http 
positive;1795113;"Club Nintendo Reversible pouch is rather nice; might get a red one too."
negative;602480;My baby mama must have lost her mind thinking I'm about to buy my son some Gucci glasses!!
positive;2183353;Hope you all had a great TG! we are taking petsitting reservations for all your holiday needs so please call and book soon :)
positive;2645667;At the taste of orland just ate a yummy dessert cup!!!! It was chocolate cake strawberries bananas vanilla pudding and whip cream #yum
positive;645975;Thanks.All people on my timeline are joyous.
positive;721963;Just picked up the samsung galaxy it's pretty damn cool
positive;1829945;"Good Morning; I'm having a good day so far. Missing my honey bun Mike but I will see him later."
negative;1663652;thinking of winter in atlantic canada.. not fun
positive;1986676;Calling all students... The Sony Centre have some great offers to help you prepare for a new year at colleg… (cont) ~http 
negative;509717;Wonders what kind of United fan says 'Man U'? Learn the history of the club and stop that shit!
positive;1303014;I feel like Mark Zuckerberg @user watching these numbers grow on the MinuteClinic Facebook page! Free body wash: ~http 
positive;2246238;Nice job today at the RISF Northeast Invitational at Icahn Stadium. Alexandre Ciric debuts in the 2k steeple with... ~http
positive;2591803;Proud to be Scottish right now!
positive;2253989;Waaaaaayyyy to pretty outside to be inside studying..... so I'm not! #sundayfunday
positive;2313215;Had fun last night...like good old times!
positive;536014;"I'm feeling happy now ;)"
positive;1160406;"Thank you to the lovely diners we had in over the weekend! You all made our night memorable; can't wait to see you all back again soon!"
negative;1487686;It's a shame all my devices need passwords. I remember when it was impossible to lock a phone.
positive;796672;Shutter Island is a great noir film with an awesome cast of character actors. Loved it.
negative;2264800;Yikes weezy killed this gucci gucci freestyle. I mean in a bad way #coverseyes
negative;1781153;"Plzzzzz stop talking; ur boring me"
positive;1531168;Surprise Bday party for @user awww you thought we weren't gonna do anything for you day hehehe #sucker!
negative;1405245;"At six flags; not excited for roller coasters..."
positive;1976263;Happy birthday to my bestfriend ryach  iLove you (: 
negative;252852;Just kill me now.
positive;609920;Just saw an Audi r8 my day is made #dreamcar
positive;739948;"Got some awesome new mechanical pencils and Sharpies. Bring it; school."
negative;1590054;"That awkward moment when you're making potatoes and u forget about them; so the water overflows and your dad doesn't come home so ur screwed"
positive;543004;Just got Halo 2 at #goodwill for 3 dollars. Just one more reason on a pile of others to shop at goodwill
positive;2511078;We're GEARED up!  Thanks to Adidas for sponsoring the football camp T-shirts this year! All appreciated... ~http 
negative;1201353;watching a movie with really bad acting. #whyy
positive;1399057;Now packing for Baltimore.....What should I see?  Hoping for divine direction at this adult weight mgmt training.  For me and my pts! :o)
negative;1303105;Saw someone running in Nike Shox at the gym this a.m....people still run in those?!  #WorstShoesEver
positive;2689002;"Love; love; love @user!!!!!!"
negative;1827176;this samsung android is ruining my life!!!!!
positive;481074;I'm excited for the VMA's tonight
positive;1758278;@NCAAsoftball: Ducks or Gators? #wcws go ducks!
negative;816246;"the goal of the obama machine is the destruction of our cultural identity; our civilization; and its founding religious principles."
negative;1940232;ARGH! Was sold a counterfeit Nintendo DS game on ebay. Seriously shoddy imitation too. Reported to nintendo and OFT
positive;63007;Thanks RBC!  RBC Heritage in Hilton Head fully sponsored through 2016.
negative;363448;Hate my samsung galaxy fone with all ny heart.
positive;1133905;"HAD FUN LAST NITE AT HOOKAH; VOILA AND BOURBON! DANCED MY FEET OFF THO!"
negative;2750671;Oy tommm you fucked my bike
positive;1559659;Best Pre-Event Prayer Ever - Bing Videos: ~http  via @user
negative;756792;#BET jokes don't do it for me anymore. RT @user @user you sir don't know shit about comedy
positive;475113;Last day working at a mall couldn't be happier! :)
positive;3131944;Boonaa Mohammed! I got stuck in the Sony Elevator with that guy. He's obviously done well for himself.
negative;2750802;"I'm definitely not gonna be relying on Microsoft word for spelling; anymore. How the hell is ""unidentical"" not a bloody word? o_0"
negative;1817646;“@mynichols: Why is it so ding dang hot in this church?! UGH!!!!”  Did I do it? :-)
negative;1964583;GD didn't look good arriving from their NZ trip... I hope he is okay...
positive;1283694;Argh!! Chance has a new Audi convertible! Scored a ride home tonight LOL xD
positive;3521121;"Your gucci match my pradas a good look ;)"
positive;2582727;"Praying for fuel tonight. Figure that if God can use a donkey; he can use a girl like me!!! So pumped!"
positive;1185087;"It's amazing what make up and a hair straighner can do to a girl. (;"
negative;2675489;I wish today it will rain all day maybe that will kinda make the pain go away..
positive;344149;Miner #2 on his way back to life. :D
positive;385537;"I just got up to 13;752 in #DoodleJump!!! Beat that! ~http"
positive;1935043;Rules of Attraction quite possibly one of the best romance novels i have ever read. i would definitely recommend it!
negative;1364749;I swear I hate this time of the month! So inconvenient -____-
negative;2473564;worried about a possible gum infection.
negative;2548725;Migraines suck. #migrainessuck
positive;1929980;My heart skip- skips a beat. Loving that new Olly Murs tune :)
negative;3070948;"Coach SOBAY is pissed that he gave up a night at the dive bars to be at the game this morning; only to have Sony screw him again."
negative;229674;I really hate the fact that I let my emotions get the best of me
positive;2134707;"fuck yeah!; Austin TX with Ashley on Monday!. staying for a day or two at the hilton hotel!"
positive;563466;Cant wait for Femme Fatale! Its still a trending topic! Literally counting down the days till the Hold it against me now msuic video!
negative;1067573;The lady next to me on the train is snoring like no other... #fb
negative;2494761;SO FUCKING ANNOYED
positive;1338075;Love Love Love my babies!
positive;867775;"What a nice; sunny day in Ottawa.  Getting ready for a trip to Vegas :)"
positive;1537930;Wtchn Dum Maro Dum!!! Finally!!!!! Loving it!!!!!! Superb film!!!
positive;1025529;"Last night tonight at the Dalaman Hilton in Turkey; fabulous resort - and the best kids club we have ever seen !! We will be returning...."
negative;2674948;“@alihartzell: being sick in the summer sucks!! :((”. :(((((!!!!
negative;972401;I REMEMBER I USED TO LOVE HIM#GAVEUPONHIM
negative;1080020;Still in pain! =( Ughhh all I want is some oreo ice cream and my babe!
negative;1883565;#Syracuse The refs in this game are bullshit. Let's go #SU
negative;1585224;Im Bored As Fuck Tweeple..#FOLLOWME!
negative;1950381;The Federal Libs are dinosaurs. They could learn something from their more moderate state leaders. If they ever want to be elected. #qanda
positive;2688129;"Can't wait for @user to come out again; great revision fuel"
positive;1179199;So grateful to have met all these amazing people over the last few weeks!
negative;2571760;i'm in one of those moods where everything is annoying me. #ohjoy :D .. :/
positive;1823148;Happy New Year everyone! xoxo
positive;2724544;my timeline is FULL of beyonce being pregnant :') wowww! :D
positive;677063;I want you to take over control!! -- that beats is HOT ASS FUK!
positive;491433;Got my acceptance letter to UCLA :) happiest girl in the world
negative;1756057;"lol Perez Hilton is such a drama queen; im watching his video ~http "
positive;2508982;Nothing like a brisket taco and coffee to get the day going.
positive;60332;“@TheSteffieKayy: @user @user  We looove Gucci Man! We Looove @user!!!!!!” hell yeah!
negative;348808;Can't quite believe how expensive the new Microsoft office software is. Let's hope me old CD works!
negative;2917741;Thanks Nike + update for deleting all of my run history .....
negative;1206001;I have to read this dumb book.
negative;2786331;Lots of spam lately on Linkedin.....Now I get it! Cyber scams rife at social networks: Microsoft - Yahoo! News ~http 
positive;880619;the Nike Training app is THE TRUTH! --i may never step foot in a gym again
positive;502805;lmfaooo why i just started singin this whole song frm here && still dk wat it is..i knw its a gucci mane son… (cont) ~http 
positive;763728;Oh how I love you French gourmet bakery #whyaretheyspeakingspanish ~http 
positive;1422182;God is good in spite!
negative;840083;Something is fucking wrong w my phone! 
positive;2285930;"congrats to @user 's little bro; Pao! :&gt;"
negative;556470;"Wow if toronto starts letting corporations buy rights to have their name on everything except city hall; the city is fucked. #sellouts"
positive;1192876;2011 will be my year:) i am determined to make it that way. it's all about attitude!
negative;1115134;I am so irritated tonight!!!! & idk why!!!!!!!!!!!!!!!!!
negative;1871757;Stuck in the Dam eleavator on the second floor......wow.
positive;1507487;Lovin the new adidas commercial... First original commercial I seen in a while
positive;2150449;Looking forward to working with our new MIS PhD & MSc students #sauder #ubc.
positive;1227016;"love my puma socks;Addidas sweatpants; and nike shoes"
positive;2628918;Ordered Sony Vegas!:D It's comming Friday!!:D #Excited
positive;1373830;Pretty pumped about becoming a political genius from this semester.#determined
negative;1829141;Best Buy Labtops Don't Come With Microsoft Software. Fuck Kinda Shit Is That?!
negative;1436308;"Heated up the water; then realized I was out of hot chocolate. ""Noooooo!"" #ChocolateCravingFail"
positive;2164317;I think I must've dropped/thrown/smashed my phone 538 times since last night. Samsung makes a dope phone. #stillworks #kudostoyou
positive;3147233;Mmm mmm the dawgs look so good in their Nike Pro uniforms! Go dawgs! Sic em! #woofwoofwoof
negative;401369;*THEY SAY MONEY IS THE ROOT OF EVIL... I SAY MONEY IS THE REASON IM SO RUDE TO PEOPLE..
negative;1304828;hate going to bed with wet hair
negative;1302258;... Mfs Aint Shit ..
negative;2614436;MY DAD SOLD OUT TRAMPOLINE #pissed
positive;1217810;Thanks Simon - it's much appreciated!! RT @user @user I'm def voting for you guys. Hands down. #IDMAs
positive;1915372;Off for dinner good cause I am starving
positive;632957;"Its officially #LeadershipSafari2K11 time!!! Welcome back bbq tonight; cant wait to see everyone"
negative;310340;Im a ass sometimes on the low.
positive;804632;"You ain't no barbie; you work at arby's #2 super size hurry I'm starving! Lmao that Gucci Gucci song makes me lol"
negative;1477546;Thanks NY 4 sending us ur Crappy Weather !!!
positive;1968512;Jaminn in the car :)
positive;656013;Damn I cant wait 2 see @user that was my fav movie as a jit....I still know all the lines till this day lol
negative;2742354;is a dumb dumb dumb dumb dumb dumb dumb dumb girl.
positive;354337;WOW what a pretty cardigan corgi at Westminster Dog Show. Caught the cameo as well. Love the Corgis! Congrats to the Beardie too.
negative;2032170;Frustrated in a way my thirst will not let me say on twitter-_-
positive;1954356;"mmmmmm boyz night mothafuckas! &lt;3"
negative;2081727;School is sooooo pointless now. -___-
negative;80241;Macklemore is dirt.
positive;102000;Going to the top of the Hancock building for a super awesome dinner!! #lovechicago
negative;1600832;save me from this crap
negative;1844970;So sony are fucked then? How can people hack into enormous secure networks and I can't even get my iPod to update..?
negative;2424078;Paparazzie Princess: the Paris Hilton story is just as dull as Paris herself #whathappenedtorealmovies
negative;3421721;Time to delete everything off of this piece of shit. Bye bye Samsung N130!
positive;2834100;"yay; summer ball tonight #chesterunisummerball"
negative;371194;Lost in the parking garage at #asf . Can't find my car... Fun times
negative;1262653;I've got rope burn from the giraffe fishing rod. And the batteries for the remote control have fallen out.
positive;274452;"Had my 1 year pics taken tonight. Mom rescheduled them 2x after my black eye stunt. She didn't get the hint; so I refused to smile. #iwin"
negative;1143270;Boys. Are. Fools.
positive;2577468;"#ff @user he's amazinng at dancing; singing! He's part of @user :D he's really good looking! (cont) ~http"
positive;3147982;My mom bought me a new Adidas jacket. I love my mom.
negative;1005427;This is the worst news I've heard in a while... Verizon Reportedly Won’t Sell the Samsung Galaxy S II. ~http 
positive;822962;Have a great weekend everyone!!
positive;1446094;I never regret trips to Chicago.  #success
positive;214111;Today's Vid: Seattle Storm History - Volume 2: 2001-2002 ~http  - No draft can beat those! Storm struck gold 2 years in a row!
positive;157204;Having a well deserved beer waiting for mates to finish work after an intense Microsoft BizSpark Session. #Azure #SBSCA - 1 Martin Place
negative;705614;SO....GUESS @user Aint Got NO NAKUTAmani 2nite...so..USIKU MWEMA N all that..damn now im FOR REAL ALONE 2NITE I GUESSSsszz
negative;685598;PSN better sought itself the fuck out as I'm losing patience! 30 days plus subscription was never gonna cut it! SONY BETTER KISS MY ASS GOOD
negative;336894;I keep hearing this horrid KFC jingle!!! Must one suffer so?
negative;867226;It wasn't even good #mcflurry
positive;746571;So excited its hard to work!
positive;2139757;'Imma be rockin d gud life'
positive;1572662;yaas i got my twitpic thingy right again!
positive;1709413;Finally got to see my dogs for the first time in 13 days! #lovethem #jazziisstilldumb
negative;12531;:( I miss Brandon
negative;1416531;I Knew He Wouldn't Call So I Didn't Even Bother. He's A Punk! I Don't Like Him!
positive;2719868;Watching Odd one in! It's hilarious!
positive;2482844;"Bathed dog; no more dog stink in the house!"
positive;2900933;Excited to sneak peak the new adidas by Stella McCartney AW collection tomorrow. Already!
negative;188411;"“@CatwOmanBytchz: Mii Auntee Just Told Me Mii Skin Color Khaki!”.&lt;--- rt shut khaki ass up & hell nawl u can't borrow my adidas jacket"
positive;2046198;"Leave work an hour early? Youbetcha. Seeya Monday; tweeps.. time to spend quality time AFK."
negative;888103;It #getsonmynerves that you're not here when I need you most.
positive;968223;I love my state ....
positive;643793;LeBron's new Nike commercial. Has to my favorite one :) ~http 
positive;27459;That is only a few of the upcoming events I worked on today. TONS of great events coming this season. Will post more details soon! :)
positive;109059;"Great news for partners and even greater for customers; get a check from Microsoft when you purchase qualified products"
positive;276189;heading to Wisconsin after work today for a nice weekend get away!
positive;3230123;Wow Nike just released Boise's Pro Combat Uni's for the UGA game next weekend.....pretty sharp I must say ~http 
negative;1729150;Who tf did willo smith hair not kute
positive;683684;Looking forward to watching the game tomorrow Celtics vs The Heat #TeamCeltics
negative;2138352;Feel like shit! ! :'-(
positive;1197220;Happy birthday @user! I hope it is amazing :)
negative;139375;#nevertrust that guy downtown tryna sale you tht fake as Gucci Purse #bitchtryagain
positive;1809580;Good Morning Twitter ! (: church time!
negative;2712379;"makes me cringe when people put 'bieber' as there last name &gt;&lt;"
positive;2096071;Guys please check out bing every day it has great pictures - ~http 
negative;566736;After so much of hit & trail... Samsung galaxy battery sucks big time...no use samsung support #samsungsupport
negative;3293634;These new Nike diamond turfs go stupid if only I can find a mariners snapback™
positive;3002785;“@TOOEAZY_0: Gucci two times just came on my iTunes.....Im no longer sleepy..lol” happens to me everytime a beyonce song plays
positive;2438193;Yes new ITouch and new cute white Sony computer. Love it
positive;3506632;"Got myself some nice Adidas Adizero Tempo for only £60 from Sweatshop. Well chuffed ~http  I presume PBs will follow. ;)"
negative;234257;We are packing to move and walking through our house in the dark is like being on Double Dare. #notgraceful
positive;2155337;"Very excited to have &ME in town playing with Damien Ford; Terry Nova and Eric Harary at Studio 21 in Manhattan this Saturday Night"
positive;2008871;I'm in love with my brown gucci loafers
positive;57184;"WOOOO!!!!!! Go Team Hamilton. We knew you could do it. Thanks to every one for voting; keep spreading the word. ~http "
negative;87929;chris brown didnt follow me f.m.l. thats no joke @user im heart broken im off to bed=( depressed
positive;1362892;I just splurged on three pair of Nike shorts!!! #sometimesyouhaveto
positive;2525867;I'm caught in the rhythms of grace.They overcome all of my ways. Realigning each step every day to live for Your glory. #nonebesideYou
negative;3439366;if Samsung Kies doesnt get it's shit together soon i am gonna start killing people. seriously. get your shit together
positive;1642813;"In my heart; I am singing. Because he is coming home!"
positive;722983;@thatgrapejuice: Official: Brandy Signs With Sony Music ~http  - good news i'm sure @user will be happy Definately!
positive;1931246;"No I'm not lucky I'm blessed; yes."
positive;598364;Watchin' Nike Hoop Summit #USA is rockin'
positive;1105320;No practice? Ohkay! Get to see mi whittle baby today! #awhhbabies
positive;2712016;i love skype @user :)
positive;2185776;What an awesome team!! Congratulations Langports on getting through to the semi-finals at the English Australia... ~http 
positive;211154;i love ANTM
negative;540968;"Old girls are crazy.... Not ""more mature"" and young girls confused af. #losing"
negative;2481809;+1 RT @user Apple and Microsoft should stop abusing the broken US patent system. Just my 2 cents.
negative;2491238;The whole office took a fieldtrip to starbucks RT: @user Im too emotionally stressed to go back to work #nycearthquake2011@LaurGro  .
positive;998283;Yesterday Job : ANNETTE's Sweet17Bday - V.I.P. Nite @user .... So Nice So Exicited So Awesome ... Thanx to Frateran n Annette's Friend
positive;127963;Celebs & tots soaking up the sun! ~http  Soon U wont need 2 B on vaca 4 sunshine! Summer shopping here: ~http
positive;1447707;#FollowFriday This girl is amazing!!  Follow @user
negative;1940258;PS3 is in pieces on my floor. Sony suck at TIM application.
positive;1128350;Gonna go home shower read a few more chapters in my book then talk to baby :)
negative;2571398;Waking up confused is not ok.
negative;1692577;"Seriously; sometimes i juss wanna stick a teacher in the face."
positive;262402;Just had an intense battle with Microsoft office... And I emerged victorious
positive;3008837;Ayy Dallas too!!!! RT @user #memphisfact everybody bump yo gotti gucci mane and waka flocka
positive;2814641;I LOVE this song!!!!! So creative :)  ~http  ~http 
negative;815150;At school now :( x
positive;6832;Thanks for the RT! @user
negative;2654349;"This video contains content from Sony Music Entertainment; who has blocked it in your country on copyright grounds. -&gt; FUCK YOU DMCA!!!!!!!!"
positive;2468555;I'm loving iphone even more today. Can apple do no wrong at the moment?
negative;3239104;"Someone tell Microsoft you can't benchmark a bunch of competitors product; have yours come out on top and have people believe you #IE9"
negative;2955118;Thing tomorrow might be a coding and design day after I am done shouting at the morons at microsoft first thing
negative;476435;If I could stab my Bing app it would be severely dead by now
positive;1016844;Menlyn Was Great..!!!!! Audi 6 Baby.
positive;2044492;to see my brother tomorrow!!!! So excited!
negative;867918;"Maybe I should torture; fight and kill some dogs; then I'll be named athlete of the year and get a multi-million dollar nike contract."
positive;441942;Al Davis is KING
positive;1252771;"I &lt;3 lawrence!"
positive;2375059;That is why Kate Winslet is amazing.
negative;2312215;Back to reality! :-(
positive;2818289;YAY it's Friday!
negative;3126482;Wow. Samsung Vibrant 4g. Fuck you T Mobile and Samsung. No wonder you removed the FFC. And haven't put out Froyo. Bastards.
negative;1687555;Nobody don't wont that gray helicopter and them oreo tires! It AIN'T all of that!
negative;2664901;"Nice makeup ; do you use a brush or just dump your face in paint."
negative;1122077;Stressed. #softball
negative;135754;This bitch thinked I runied her old ass nike sneakers cus I step on it shit that came like 3 yr ago lol. I didn't step on it btw I was about
positive;2495778;Post wedding shower! #heaven
positive;1069139;Happy birthday @user!!!! Lots of fun and neat things ahead! #GoJesus
negative;2583167;Fed up with being let down :|
negative;527158;#Irritated -____-
negative;872549;I thnk his diseaz is rubbn off on me #anotherheadache
negative;124760;My cuz iz bing a bitch and geting on my fucking nerve
positive;2135628;Awesome home made Nintendo NES PC ~http 
negative;2823771;"I've been on hold for 10 minutes ; wtf !"
positive;3732;"bliss felt so close; like never before"
positive;1672029;That's hot... Paris Hilton on Hell's Kitchen :)
negative;2812345;"My twitter is being gayyyyy!!! Cant DM anyone back!!! Talk 2 u on @user  ;)"
positive;2872717;"i would like to express my love for the song ""magic man"" by heart. that is all"
positive;2841744;really good meeting with my supervisor! Lots of very exciting ideas in the pipeline!
positive;2149914;Great meetings in Hilton Head with hockey and business!
positive;1074771;congrats!! “@MichaelMyersATD: Waiting for an email response... And Nike training club here I come!!”
positive;1993206;Play nintendo DS now....:)
negative;2507510;"eurgh EPIC FAIL on the tweet front; spelling mistakes aaand words missing?? Must try harder..."
negative;745781;"What happened to BING? We r writing 2 notify u that Bing cashback program will b discontinued; last day of purchases will be 7/30/2010. HUH?"
positive;3504776;Rockin the gym in my new dri fit Nike shorts courtesy of the nordy sale. LOVE them! @user @user #sale
positive;1384379;"nice !!! CHECK OUT FUTURE-&gt; @user Casper- Gucci Time (Freestyle) ~http  via @user Casper FROM ThaYoungHustlaz"""
positive;1974349;"Just Got Hom From Harrisburg; Had Fun Work With Tha Daddy & Went To See Grown Up Classic.Had A Great Time With Daddy.!"
negative;7427;I am so bored right now. Maybe I should do some cardio :\
negative;1322786;its hott af ugh
negative;2776912;Why cant ii eat anythingg! This really isnt me to not eat my tea! xx
positive;16186;“@DeizyDoesIt: @user RT #TeamGOD I respect that homie!!!! #GodBlessBullies” yes sir he show luv and we reciprocate it
positive;2835531;Just arrived at Mayhem Festival. Its gonna be sickkkkkkk
positive;1289306;I love just laying in bed before going to sleep and thinking about life :)
positive;1288390;I'm standing next to nikki hilton at liv nbd!!
positive;866043;Lol my roommate just made me help her with her radio commercial... it came out pretty good! :)
negative;1962286;You know when you feel so incompetent and utterly useless? ..yeah.
negative;655723;• oh damn thats unfortunate o_O
negative;1297787;I hate being sick! Ughhh 
positive;646153;Apparently its Onam today! Happy onam every1! May god bless u! And me too!
negative;74991;Now I'm used to ditching my gym! Such a lazy ass.
positive;1887520;"Just got some DKNY jeans and Nike shoes for the low; low. #Loveoutletmalls"
positive;2057057;Cant wait to watch @user tonight. Something to bring me up :).
negative;1777598;Eric Maynor just blew the game and series... #Thunder
negative;902513;i need to switch out of this class. Asap. This teacher does not know how to FUCKIN teach and im gettin hella mad.
negative;88784;Standin n line 4 sneakers n the middle of the night is LAME I could c if they were Gucci Prada or Maddens but Foams? #somebodytoldyouwrong
positive;309051;The bed's at W Hotels live up to the hype. I'm falling asleep as we speak
negative;412633;arrrghhh I'm too tired...
positive;155546;"New BLACK Audi A3 S Line delivered to Ashby de la Zouch just now: ""Hi Ling Car has arrived. You're right about the gangsta look! Lovely"""
negative;1863570;"Gucci Gucci Remix - Kreayshawn ""one big room; full of dead bitches"" #inappropriatefuneralsongs"
positive;873493;"I need a mail order bf. I just want a back rub; foot rub and an open ear. Idc if he doesn't even understand what I say lol"
negative;2793961;"Is anyone else seriously creeped out by the ""where have all the children gone"" routine on #dancemoms? #disturbed"
positive;2641998;My friends are great
negative;1449791;Hell is filled with people like you. - Chandler Bing #missthatshow
positive;2682681;I bet this hotel is what heaven looks like. Go hilton suites!
positive;1613485;"Went throught Niche Detective on #ppcclassroom last night. Lot of gr8 info. All for $1; better than Google Wave! ~http"
positive;309668;Thanks to @user for providing the information on how to get the Nintendo 3DS Ambassador Program free games. #MuchAppreciatedInfo =D
positive;1009894;"Here we are again; well hello there :)"
negative;2598623;Is the weather in London utterly foul today as here?
positive;2274162;"I WANT THEM!!! RT “@~http  Nike Air Mag AKA the Back to the Future Shoes Are Real; and They're Glorious - @user ~http "
positive;1273210;Getting ready to head to Nashville in the morning! Super stoked!
negative;1049013;You think Facebook settings are complex? You ain't seen nothing until you try deleting a Youtube account. I need a PHD in understanding BS.
negative;1743947;I completely understand why people don't vote when a vote for ur beliefs is a WASTED VOTE #cdnjoke #canadafail #strategicvote41
negative;924218;"You know what happens when you go lookin for SHIT; you find it!"
positive;1830835;Love love lovvvvve this#DragU
positive;2297507;"HOORAY! Burn; with @user. #followback"
positive;277712;"Always a good time! :) RT @user At happy hour with ms @user; happpy belated birthday; loveeee youuuuu"
positive;1209739;thank you @user for a great dinner! mmm pasta bar #smellslikecack sorry @user had to get it in
positive;571945;I want a chevy!!
negative;2582201;The house is haunted... Don't want to go downstairs now
negative;1364479;How bout I locked my keys in my car today.I was devastated.
positive;219806;Just got my Adidas Evileye Halfrim Pro in colors shiny black/green. That looks beautiful with my bike and outfit. Thanks vd Zwaard Optiek!
positive;1189938;Just received some very nice compliments from one of the big bosses when talking about me leaving for new job.
positive;1745878;Girls grab ur ladies and head to @user tonight with @user!! It's Gucci Month!!
positive;3343700;I am in love...with my Samsung Infuse.
negative;2708590;being trusting bites me in the ass. fuck people. way to screw me over. ALSKDJALKSDJAKLSJDAKLSJDLKASJDLKJASDLKASDJLKASJDALSKDJLASKDJ
positive;2511057;Thank you Adidas #allpowerful
negative;2751673;I don't think I have ever felt so discontent about leaving work. Even after working 10 hours.
positive;654912;"the first day of summer yea; go to the beach sunday cant wait:)"
negative;326274;BANKERS STOLE OUR MONEY SO NOW IM GON STEAL A SONY FROM CURRYS say people attempting to justify #londonriots . Sound logic there...
positive;431516;Happy Birthday..ur a libra with a scorpio personality..I love it!!@caddykim
negative;1526401;"@TheJoshDiogo: Convincing yourself that you don't give a fuck anymore; is one of the hardest things you can ever do."
positive;89149;THESIS COMPLETE....time to celebrate like microsoft teaches us
negative;689367;lost a Camera Sony Alpha 200 last Saturday 28th at Brussels Airport/Zaventem inside a LowePro camera bag...has anyone found it?
positive;356979;"Just received an early Xmas gift! @user 's book: ""Leaving Microsoft to Change the World"""
positive;834152;Happy birthday @user ! I adore you :)) have a great day!
positive;476877;Big Fish ...Good flick
